-208,8691,8691,-1535,-8771,-8771,8691,8691,-474,-8771,-7950,8691,8691,-1788,-8771,-8771,8691,8691,3797,-8771,-8771,8691,8691,8691,-8771,-8771,8691,8691,8691,-8771,-8771,7717,8691,8691,-8771,-8771,711,8691,8691,-8771
-8771,8691,8691,6574,-8771,-8771,8691,8691,8691,-8771,-8771,8500,8691,8691,-8771,-8771,2269,8691,8691,-6538,-8771,-7793,8691,8691,1862,-8771,8691,8691,8079,-8771,-8771,6413,8691,8691,-8771,-8771,-7134,8691,8691,-5059
-8771,-8771,8691,5667,-8771,-8771,8690,1357,4231,-8771,-8771,8691,8691,8591,-8771,-8771,8691,8691,-7368,-8771,-809,8691,8691,-3478,-8771,-191,8691,6822,-8771,-8771,3142,8691,8691,63,-8771,-8771,8691,8691,-8771,-8771
7737,8691,8691,-8771,-8771,1972,8691,8691,-8399,-8771,-172,8691,8691,-8771,-8771,-1011,8691,8691,-8771,-8771,427,8691,8691,-4902,-8771,-8159,8691,8691,-3546,-8771,-8771,8691,8691,8691,-8771,-8771,2636,8691,8691,-8771
-8771,8691,8691,7064,-8771,-8771,2876,8691,8691,-8771,-8771,-5133,8691,8691,6143,-8771,-8771,8691,8691,4272,-8771,-8771,8691,8691,6947,-8771,-8771,6101,8691,8691,-6982,-8771,-5820,8691,8691,3823,-8771,-8771,8691,8691
164,102,13,-91,-453,-5173,8691,8691,7890,-8771,-8771,8691,8691,-6233,-8771,-8771,8691,8691,8691,-8771,-8771,8691,8691,-5705,-8771,3592,8691,8691,-8246,-8771,-3791,8691,8691,144,-8771,-8771,8691,8691,7585,-8771
-8771,8691,8691,-5095,-8771,-4605,8691,8691,1010,-8771,-8771,8691,8691,8691,-8771,-8771,8691,8691,5405,-8771,-8771,8691,8691,5356,-8771,-8771,8691,8691,2200,-8771,-8771,8691,8691,-968,-8771,-1589,8691,8691,-6810,-8771
6401,8691,8691,-8771,-8771,8147,8691,8691,-8771,-8771,-2648,8691,8691,8691,-8771,-8771,-6107,8691,8691,8270,-8771,-8771,726,8691,8691,1057,-8771,-8771,3304,8691,8691,997,-8771,-8771,2653,8691,8691,7519,-8771,-8771
-8771,-8771,-736,8691,8691,2447,-8771,-8771,-7188,8691,8691,8691,-5275,-8771,-8771,6708,8691,8691,-8771,-8771,841,8691,8691,8244,-8771,-8771,4529,8691,8691,6491,-8771,-8771,441,8691,8691,2605,-8771,-8771,-283,8691
-51,-44,-50,-33,-42,-42,-47,-210,-209,-98,-184,-257,-310,-378,-385,-437,-544,-627,-416,-42,1114,1569,278,-810,-732,-1748,-4969,2504,8691,8616,-8771,-8771,3624,8691,8691,-8771,-8771,7255,8691,8519
-8771,-8771,6568,8691,8691,-8771,-8771,2454,8691,8691,-5698,-8771,-3515,8691,8691,-6605,-8771,-940,8691,8691,-1846,-8771,-8771,8691,8691,8691,-8771,-8771,5483,8691,7882,-8771,-8771,7209,8691,8691,-8771,-8771,5564,8691
