-2555,7799,4321,15100,9209,-10767,7710,6327,13681,9763,-10308,8864,10034,13360,10273,-7238,7473,9582,16746,9655,1438,4441,8401,16124,10752,3681,-244,10320,17933,15200,8512,243,9364,16164,15024,10724,-3506,8550,16029,14828
6479,1565,9763,18628,14401,7376,3973,10256,17070,14529,8497,1248,9275,14900,12300,9010,606,9311,13490,13891,11711,-3076,7082,11273,15485,4212,1726,9200,15552,11968,8650,1758,9193,13663,12035,10336,-999,6839,10636,15825
10502,1555,11501,14941,11546,4400,3373,9895,16023,10873,3130,3690,9618,16201,11155,2415,2998,11117,14052,9934,-3173,6801,9457,14562,8889,-3138,7827,18422,10558,5404,1631,7253,8926,13670,9422,-2509,5345,14857,14279,4961
1391,9392,14930,10330,7252,-442,6096,10870,12192,8412,-232,6355,12611,12084,9290,439,7436,12518,13599,10605,1635,8042,12648,12374,8365,815,5002,10697,13570,12437,1207,7612,8366,13194,7089,9036,6533,5898,9941,8746
2828,7520,8084,13733,6685,6902,6567,6051,9428,8025,8573,4565,6694,6748,13613,8056,3788,7162,9674,16262,8532,6980,7298,8652,13680,8661,8918,6670,8840,10297,9888,10539,4374,9392,8942,12498,11316,1985,9330,12893
9838,9813,9787,9780,10461,8213,8744,5145,20724,2794,3269,10012,8895,4453,9091,10223,13704,2731,10700,3713,-2023,6343,6732,6295,6132,9417,10292,10581,2677,8129,7060,10851,12212,15641,5269,5783,8026,6484,13047,4588
4302,8085,7660,5342,6795,4746,7589,5791,9125,5729,3718,8923,8554,12865,5021,6810,5376,5146,12945,8568,3211,6519,7242,14818,8010,2796,7969,7066,12728,5228,5996,8356,7238,8301,8834,5199,6827,7733,6457,5978
9931,11597,7487,8678,10765,11395,9999,6719,7535,12569,11781,13207,7261,6825,6958,9038,12248,10316,7320,7921,7301,10469,8068,8883,7940,8916,5584,10310,10380,8918,7366,7012,7915,11276,8966,10746,6653,7003,6540,9673
6107,13296,15245,15034,10658,4320,8419,10583,15826,12308,8742,9185,5822,7054,11593,9801,8151,6406,7736,13834,10942,10645,8300,8519,9947,11631,9504,10283,8311,8658,6848,13788,11913,12230,8815,5846,10043,14165,8534,10172
9716,9727,9728,9677,9676,9762,10000,10369,10384,10345,10164,9993,9860,9582,9387,9155,9228,9078,9084,9361,9403,9229,9475,9364,9180,9658,8407,8036,9528,11207,3507,11446,9971,13034,7011,7505,11554,10074,9762,10957
6277,9485,9435,11033,5741,9209,10709,6150,9850,8917,1244,8540,10709,9781,8724,6521,11640,6720,8336,8019,6524,9685,9193,10071,8099,8052,8188,10506,8183,9554,9551,6739,10802,10594,8783,9868,5445,11824,9929,6994
9518,9635,9720,9520,9469,9540,9481,9440,9490,9514,9598,9558,9633,9609,9404,10031,14052,16238,15868,14352,7433,8378,7890,7264,8828,10332,10485,10518,10994,10595,10309,9952,9763,9616,9477,9374,9421,9465,9454,9443
10125,9750,9566,9476,9487,10025,10577,10730,9973,9891,9897,11373,25428,18980,12805,13018,11426,8595,8900,9836,10490,10548,10794,10953,10887,9976,10718,8579,14198,25349,20707,16104,13855,8772,9010,9671,9770,9299,9203,9574
10371,10043,8869,10103,13407,8839,18219,18216,15940,10845,9743,10067,10004,9446,9216,9234,9708,10140,9773,10296,10314,11826,6827,19171,30086,22760,16812,11718,10340,9431,9332,9583,9836,9627,9877,10201,10120,10096,9305,9647
9059,10344,9995,9344,9463,9485,8929,8973,9311,9046,9412,10146,9196,14134,18065,17360,15234,7733,10861,-4153,14197,25471,27609,19737,-7879,20855,26303,16324,8415,3852,20293,20772,14528,8848,-743,14341,27072,19432,16648,-1482
11119,17936,16032,13437,4611,4200,18910,13437,9794,-4170,12120,20671,15540,10466,559,6597,23107,18614,14244,7335,3555,19475,21972,16675,12448,-3483,15301,29667,21280,14182,-2015,7377,21803,19794,14694,-5475,11231,20070,19382,14062
-3256,9295,24727,22741,18383,11178,-5352,19144,21975,24503,11295,6669,9963,17799,15543,13272,-2875,11583,22886,22452,18796,7287,6891,21480,22427,20480,582,10626,23628,18859,19038,5821,5214,22055,25712,20213,14417,-2330,16535,23360
19767,11653,4100,20225,20211,17584,4951,4531,18534,20281,18986,15292,-5024,14237,21868,21203,20405,6580,3062,20760,21614,16553,2535,4258,21102,23579,18762,16760,15346,-3551,18576,16389,12731,-4260,14737,25668,19302,11595,2734,9009
22862,25238,15784,245,12667,25851,16979,12030,-3960,16031,20185,15834,10333,-2322,13363,21842,15831,12810,-2785,14730,24382,15004,8388,-861,9594,19074,14273,15907,-5282,19352,25438,13150,6139,1997,9585,19148,14731,10429,-3685,13074
26097,21104,12259,2895,5792,22863,20235,9759,-4601,22276,17385,10666,-379,6633,20086,19179,15049,8005,-1509,17166,22104,15051,9046,-2029,14286,22033,14822,8808,-430,10128,15956,20421,10551,5394,18922,18108,12972,9306,3484,9109
19473,22552,12423,10324,57,14166,22760,13086,8477,937,11587,22850,15216,11641,-2457,13345,21199,18721,15556,3693,21909,26457,17708,14083,-609,16855,19908,12713,10734,3916,9939,14624,12121,8103,8547,8095,9187,10080,9980,9745
9694,9653,9676,9546,9589,9549,9648,9763,9894,9817,9728,9460,9339,9442,9617,9698,9678,9388,9465,10556,13736,20980,-28654,-26311,-26311,-30736,20950,8505,-6550,-9862,-10377,-10159,-10001,-9719,-9430,-9830,-10134,-10186,-10083,-9996
9579,9575,9611,9613,9625,9604,9575,9552,9581,9514,9591,9515,9471,9436,9187,14784,27029,-26311,-26311,-26311,27524,15297,-76,-6126,-6505,-5530,-3120,-539,2677,6154,9271,16588,14668,15178,16971,17074,13247,11336,10156,9670
-26448,-29522,30394,24225,11627,-4735,-7909,-6539,-4788,-897,1969,6333,10517,17695,18912,18187,19203,20178,14706,11850,10472,9266,9375,9636,9842,9878,9793,9497,9394,9364,9346,9403,9493,9551,9576,9598,9624,9649,9558,9580
